#x	E	dE 
0, 0.7, 0.0036355800000000002
0.001, 0.69636442, 0.0036972000000000007
0.002, 0.69266722, 0.0036972000000000007
0.003, 0.6889700200000001, 0.0036972000000000007
0.004, 0.6852728200000001, 0.0036972000000000007
0.005, 0.6815756200000002, 0.0036972000000000007
0.006, 0.6778784200000002, 0.0036972000000000007
0.007, 0.6741812200000002, 0.0036972000000000007
0.008, 0.6704840200000003, 0.0036972000000000007
0.009000000000000001, 0.6667868200000003, 0.0036972000000000007
0.010000000000000002, 0.6630896200000004, 0.0036972000000000007
0.011000000000000003, 0.6593924200000004, 0.0036972000000000007
0.012000000000000004, 0.6556952200000005, 0.0036972000000000007
0.013000000000000005, 0.6519980200000005, 0.0036972000000000007
0.014000000000000005, 0.6483008200000006, 0.0036972000000000007
0.015000000000000006, 0.6446036200000006, 0.0036972000000000007
0.016000000000000007, 0.6409064200000006, 0.0036972000000000007
0.017000000000000008, 0.6372092200000007, 0.0036972000000000007
0.01800000000000001, 0.6335120200000007, 0.0036972000000000007
0.01900000000000001, 0.6298148200000008, 0.0036972000000000007
0.02000000000000001, 0.6261176200000008, 0.0036972000000000007
0.02100000000000001, 0.6224204200000009, 0.0036972000000000007
0.022000000000000013, 0.6187232200000009, 0.0036972000000000007
0.023000000000000013, 0.615026020000001, 0.0036972000000000007
0.024000000000000014, 0.611328820000001, 0.0036972000000000007
0.025000000000000015, 0.607631620000001, 0.0036972000000000007
0.026000000000000016, 0.6039344200000011, 0.0036972000000000007
0.027000000000000017, 0.6002372200000011, 0.0036972000000000007
0.028000000000000018, 0.5965400200000012, 0.0037920000000000002
0.02900000000000002, 0.5927480200000012, 0.0037920000000000002
0.03000000000000002, 0.5889560200000011, 0.0037920000000000002
0.03100000000000002, 0.5851640200000011, 0.0037920000000000002
0.03200000000000002, 0.5813720200000011, 0.0037920000000000002
0.03300000000000002, 0.5775800200000011, 0.0037920000000000002
0.03400000000000002, 0.5737880200000011, 0.0037920000000000002
0.035000000000000024, 0.569996020000001, 0.0037920000000000002
0.036000000000000025, 0.566204020000001, 0.0037920000000000002
0.037000000000000026, 0.562412020000001, 0.0037920000000000002
0.03800000000000003, 0.558620020000001, 0.0037920000000000002
0.03900000000000003, 0.554828020000001, 0.0037920000000000002
0.04000000000000003, 0.551036020000001, 0.0037920000000000002
0.04100000000000003, 0.5472440200000009, 0.00385599
0.04200000000000003, 0.5433880300000009, 0.00385599
0.04300000000000003, 0.5395320400000009, 0.00385599
0.04400000000000003, 0.5356760500000008, 0.00385599
0.04500000000000003, 0.5318200600000008, 0.00385599
0.046000000000000034, 0.5279640700000008, 0.00385599
0.047000000000000035, 0.5241080800000008, 0.00385599
0.048000000000000036, 0.5202520900000007, 0.00385599
0.04900000000000004, 0.5163961000000007, 0.00385599
0.05000000000000004, 0.5125401100000007, 0.00385599
0.05100000000000004, 0.5086841200000006, 0.00385599
0.05200000000000004, 0.5048281300000006, 0.00385599
0.05300000000000004, 0.5009721400000006, 0.00385599
0.05400000000000004, 0.4971161500000006, 0.00393657
0.05500000000000004, 0.4931795800000006, 0.00393657
0.05600000000000004, 0.4892430100000006, 0.00393657
0.057000000000000044, 0.48530644000000056, 0.00393657
0.058000000000000045, 0.48136987000000053, 0.00393657
0.059000000000000045, 0.4774333000000005, 0.00393657
0.060000000000000046, 0.4734967300000005, 0.00393657
0.06100000000000005, 0.46956016000000045, 0.00393657
0.06200000000000005, 0.4656235900000004, 0.00393657
0.06300000000000004, 0.4616870200000004, 0.00393657
0.06400000000000004, 0.45775045000000036, 0.00393657
0.06500000000000004, 0.45381388000000034, 0.00393657
0.06600000000000004, 0.4498773100000003, 0.00404085
0.06700000000000005, 0.4458364600000003, 0.00404085
0.06800000000000005, 0.44179561000000034, 0.00404085
0.06900000000000005, 0.43775476000000035, 0.00404085
0.07000000000000005, 0.43371391000000037, 0.00404085
0.07100000000000005, 0.4296730600000004, 0.00404085
0.07200000000000005, 0.4256322100000004, 0.00404085
0.07300000000000005, 0.4215913600000004, 0.00404085
0.07400000000000005, 0.41755051000000043, 0.00404085
0.07500000000000005, 0.41350966000000045, 0.00404085
0.07600000000000005, 0.40946881000000046, 0.00404085
0.07700000000000005, 0.4054279600000005, 0.00404085
0.07800000000000006, 0.4013871100000005, 0.00404085
0.07900000000000006, 0.3973462600000005, 0.00417357
0.08000000000000006, 0.3931726900000005, 0.00417357
0.08100000000000006, 0.3889991200000005, 0.00417357
0.08200000000000006, 0.38482555000000046, 0.00417357
0.08300000000000006, 0.38065198000000044, 0.00417357
0.08400000000000006, 0.37647841000000043, 0.00417357
0.08500000000000006, 0.3723048400000004, 0.00417357
0.08600000000000006, 0.3681312700000004, 0.00417357
0.08700000000000006, 0.3639577000000004, 0.00417357
0.08800000000000006, 0.35978413000000037, 0.00417357
0.08900000000000007, 0.35561056000000035, 0.00417357
0.09000000000000007, 0.35143699000000034, 0.00417357
0.09100000000000007, 0.3472634200000003, 0.00435369
0.09200000000000007, 0.3429097300000003, 0.00435369
0.09300000000000007, 0.3385560400000003, 0.00435369
0.09400000000000007, 0.33420235000000026, 0.00435369
0.09500000000000007, 0.32984866000000024, 0.00435369
0.09600000000000007, 0.3254949700000002, 0.00435369
0.09700000000000007, 0.3211412800000002, 0.00435369
0.09800000000000007, 0.3167875900000002, 0.00435369
0.09900000000000007, 0.31243390000000015, 0.00435369
0.10000000000000007, 0.30808021000000013, 0.00435369
0.10100000000000008, 0.3037265200000001, 0.00435369
0.10200000000000008, 0.2993728300000001, 0.0045978
